8,2,49,2,7,"next_instr_address@493-500@sys/arch/alpha/alpha/db_interface.c","sys/arch/alpha/alpha/db_interface.c","next_instr_address",493,500
36,8,195,4,41,"db_mach_cpu@504-545@sys/arch/alpha/alpha/db_interface.c","sys/arch/alpha/alpha/db_interface.c","db_mach_cpu",504,545
4,1,10,0,3,"db_machine_init@549-552@sys/arch/alpha/alpha/db_interface.c","sys/arch/alpha/alpha/db_interface.c","db_machine_init",549,552
4,2,30,1,3,"sext@120-123@sys/arch/alpha/alpha/db_trace.c","sys/arch/alpha/alpha/db_trace.c","sext",120,123
4,1,19,1,3,"rega@126-129@sys/arch/alpha/alpha/db_trace.c","sys/arch/alpha/alpha/db_trace.c","rega",126,129
4,1,19,1,3,"regb@132-135@sys/arch/alpha/alpha/db_trace.c","sys/arch/alpha/alpha/db_trace.c","regb",132,135
4,1,14,1,3,"regc@138-141@sys/arch/alpha/alpha/db_trace.c","sys/arch/alpha/alpha/db_trace.c","regc",138,141
4,1,17,1,3,"disp@144-147@sys/arch/alpha/alpha/db_trace.c","sys/arch/alpha/alpha/db_trace.c","disp",144,147
86,27,694,5,143,"db_stack_trace_print@168-311@sys/arch/alpha/alpha/db_trace.c","sys/arch/alpha/alpha/db_trace.c","db_stack_trace_print",168,311
23,6,119,0,25,"_dec_1000a_init@117-142@sys/arch/alpha/alpha/dec_1000a.c","sys/arch/alpha/alpha/dec_1000a.c","_dec_1000a_init",117,142
56,7,313,0,82,"dec_1000a_cons_init@145-227@sys/arch/alpha/alpha/dec_1000a.c","sys/arch/alpha/alpha/dec_1000a.c","dec_1000a_cons_init",145,227
69,22,414,2,92,"dec_1000a_device_register@230-322@sys/arch/alpha/alpha/dec_1000a.c","sys/arch/alpha/alpha/dec_1000a.c","dec_1000a_device_register",230,322
18,4,99,0,23,"dec_2100_a50_init@92-115@sys/arch/alpha/alpha/dec_2100_a50.c","sys/arch/alpha/alpha/dec_2100_a50.c","dec_2100_a50_init",92,115
38,6,234,0,58,"dec_2100_a50_cons_init@118-176@sys/arch/alpha/alpha/dec_2100_a50.c","sys/arch/alpha/alpha/dec_2100_a50.c","dec_2100_a50_cons_init",118,176
