91,20,613,3,117,"bio_createraid@822-939@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bio_createraid",822,939
16,4,121,4,18,"bio_kdf_derive@942-960@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bio_kdf_derive",942,960
17,4,154,1,22,"bio_kdf_generate@963-985@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bio_kdf_generate",963,985
39,13,290,2,44,"bio_parse_devlist@988-1032@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bio_parse_devlist",988,1032
29,8,158,1,33,"bio_createflags@1035-1068@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bio_createflags",1035,1068
10,2,76,1,12,"bio_deleteraid@1071-1083@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bio_deleteraid",1071,1083
37,5,308,1,56,"bio_changepass@1086-1142@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bio_changepass",1086,1142
11,2,64,1,12,"bio_vis@1148-1160@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bio_vis",1148,1160
8,2,69,1,9,"bio_diskinq@1163-1172@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bio_diskinq",1163,1172
83,18,386,1,95,"bio_patrol@1175-1270@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bio_patrol",1175,1270
20,3,135,1,24,"bcrypt_pbkdf_autorounds@1277-1301@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","bcrypt_pbkdf_autorounds",1277,1301
72,27,538,8,87,"derive_key@1304-1391@sbin/bioctl/bioctl.c","sbin/bioctl/bioctl.c","derive_key",1304,1391
5,1,21,1,4,"usage@55-59@sbin/clri/clri.c","sbin/clri/clri.c","usage",55,59
72,20,610,2,97,"main@62-159@sbin/clri/clri.c","sbin/clri/clri.c","main",62,159
11,3,72,1,14,"get_bpf_sock@69-83@sbin/dhclient/bpf.c","sbin/dhclient/bpf.c","get_bpf_sock",69,83
13,4,94,1,17,"get_udp_sock@86-103@sbin/dhclient/bpf.c","sbin/dhclient/bpf.c","get_udp_sock",86,103
32,11,242,0,58,"configure_bpf_sock@181-239@sbin/dhclient/bpf.c","sbin/dhclient/bpf.c","configure_bpf_sock",181,239
82,8,653,0,89,"send_packet@242-331@sbin/dhclient/bpf.c","sbin/dhclient/bpf.c","send_packet",242,331
66,11,438,0,118,"receive_packet@334-452@sbin/dhclient/bpf.c","sbin/dhclient/bpf.c","receive_packet",334,452
24,8,183,2,32,"add_lease@81-113@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","add_lease",81,113
46,4,265,1,52,"read_client_conf@122-174@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","read_client_conf",122,174
22,6,119,2,26,"read_client_leases@182-208@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","read_client_leases",182,208
125,48,719,3,126,"parse_client_statement@238-364@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","parse_client_statement",238,364
34,11,211,3,39,"parse_hex_octets@367-406@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","parse_hex_octets",367,406
35,9,218,3,44,"parse_option_list@413-457@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","parse_option_list",413,457
36,9,179,2,40,"parse_interface_declaration@464-504@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","parse_interface_declaration",464,504
37,9,190,3,40,"parse_client_lease_statement@516-556@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","parse_client_lease_statement",516,556
75,23,395,3,80,"parse_client_lease_declaration@573-653@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","parse_client_lease_declaration",573,653
114,34,672,3,119,"parse_option_decl@656-775@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","parse_option_decl",656,775
17,4,103,1,20,"parse_reject_statement@778-798@sbin/dhclient/clparse.c","sbin/dhclient/clparse.c","parse_reject_statement",778,798
14,1,86,1,20,"new_parse@92-112@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","new_parse",92,112
13,2,47,1,12,"eol@128-140@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","eol",128,140
16,5,80,1,18,"get_char@143-161@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","get_char",143,161
38,10,195,1,41,"get_token@164-205@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","get_token",164,205
18,4,77,2,19,"next_token@208-227@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","next_token",208,227
20,4,86,2,21,"peek_token@230-251@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","peek_token",230,251
13,4,47,1,13,"skip_to_eol@254-267@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","skip_to_eol",254,267
27,11,146,1,35,"read_string@270-305@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","read_string",270,305
36,13,224,2,42,"read_num_or_name@308-350@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","read_num_or_name",308,350
4,1,32,2,3,"kw_cmp@390-393@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","kw_cmp",390,393
9,2,63,2,9,"intern@396-405@sbin/dhclient/conflex.c","sbin/dhclient/conflex.c","intern",396,405
4,1,11,1,3,"sighdlr@188-191@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","sighdlr",188,191
14,4,77,2,15,"get_ifa_family@194-209@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","get_ifa_family",194,209
17,4,122,2,19,"interface_link_forceup@212-231@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","interface_link_forceup",212,231
25,10,158,1,28,"interface_status@234-262@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","interface_status",234,262
32,10,199,1,40,"get_hw_address@265-305@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","get_hw_address",265,305
97,35,582,2,109,"routehandler@308-417@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","routehandler",308,417
210,59,1554,2,273,"main@422-695@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","main",422,695
8,1,26,1,8,"usage@698-706@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","usage",698,706
33,10,195,1,37,"state_preboot@709-746@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","state_preboot",709,746
18,3,119,1,25,"state_reboot@752-777@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","state_reboot",752,777
10,1,59,1,11,"state_init@784-795@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","state_init",784,795
39,6,247,1,65,"state_selecting@802-867@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","state_selecting",802,867
34,9,210,3,41,"dhcpoffer@870-911@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","dhcpoffer",870,911
24,7,153,3,32,"dhcpack@914-946@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","dhcpack",914,946
26,9,155,3,37,"dhcpnak@949-986@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","dhcpnak",949,986
71,13,496,1,107,"bind_lease@989-1096@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","bind_lease",989,1096
17,2,116,1,21,"state_bound@1104-1125@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","state_bound",1104,1125
24,7,161,3,27,"addressinuse@1128-1155@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","addressinuse",1128,1155
103,26,679,2,130,"packet_to_lease@1165-1295@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","packet_to_lease",1165,1295
34,7,222,1,57,"send_discover@1303-1360@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","send_discover",1303,1360
15,2,79,1,19,"state_panic@1367-1386@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","state_panic",1367,1386
61,19,400,1,101,"send_request@1389-1490@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","send_request",1389,1490
7,2,39,1,7,"send_decline@1493-1500@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","send_decline",1493,1500
